group,color,action,charts,faces,vertices,mean_radius,radius_spread,circumference,wraps,shift_u,shift_v,overlap_before,overlap_after,intra_overlap,intra_wrongwind
2043,#a15bc0,settled,1,39,32,1572.43,7.43054,9879.89,0,0,0,273,273,0,0
2044,#69b0e7,settled,1,51,42,1578.8,8.13474,9919.87,0,0,0,0,0,0,0
2045,#e5515b,settled,1,19,18,1486.6,3.77461,9340.6,0,0,0,0,0,0,0
2046,#aea781,settled,1,69,49,1570.35,7.84872,9866.83,0,0,0,0,0,0,0
2047,#7749a8,settled,1,17,15,1562.04,2.27004,9814.56,0,0,0,0,0,0,0
2048,#3f9ecf,settled,1,19,17,1523.14,2.23767,9570.2,0,0,0,0,0,0,0
2049,#bb4043,settled,1,62,46,1521.09,4.76887,9557.31,0,0,0,0,0,0,0
2050,#849569,settled,1,274,155,1528.44,6.17884,9603.45,0,0,0,0,0,0,0
2051,#4deb90,settled,1,14,14,1518.5,2.08475,9541.03,0,0,0,0,0,0,0
2052,#c88cb7,settled,1,49,38,1521.17,3.71809,9557.8,0,0,0,0,0,0,0
2053,#91e2dd,settled,1,30,26,1523.43,1.59407,9571.98,0,0,0,0,0,0,0
2054,#5a8451,settled,1,21,20,1504.39,4.21229,9452.39,0,0,0,28,28,0,0
2055,#d6d978,settled,1,83,58,1475.27,5.2252,9269.38,0,0,0,0,0,0,0
2056,#9e7b9f,settled,1,7,8,1473.67,0.794416,9259.31,0,0,0,0,0,0,0
2057,#67d0c6,settled,1,57,45,1483.86,5.85341,9323.38,0,0,0,18,18,0,0
2058,#e372ed,settled,1,107,69,1485.4,4.85559,9333.01,0,0,0,18,18,0,0
2059,#acc760,settled,1,147,90,1466.45,4.89833,9214.01,0,0,0,0,0,0,0
2060,#746987,settled,1,87,59,1484.88,2.4408,9329.76,0,0,0,0,0,0,0
2061,#f0beae,settled,1,166,97,1475.94,5.91395,9273.61,0,0,0,0,0,0,0
2062,#b960d5,settled,1,40,35,1494.14,2.53036,9387.99,0,0,0,0,0,0,0
2063,#82b648,settled,1,7,8,1486.21,1.31142,9338.14,0,0,0,0,0,0,0
2064,#4a5870,settled,1,48,38,1424.55,7.68165,8950.74,0,0,0,0,0,0,0
2065,#c6ac96,settled,1,50,40,1431.74,2.85344,8995.88,0,0,0,0,0,0,0
2066,#8f4fbd,settled,1,35,27,1436.49,4.34314,9025.73,0,0,0,0,0,0,0
2067,#58a4e4,settled,1,10,11,1438,2.86297,9035.24,0,0,0,0,0,0,0
2068,#d44658,settled,1,72,49,1358.16,3.00127,8533.56,0,0,0,52,52,0,0
2069,#9c9b7e,settled,1,20,19,1325.91,4.73222,8330.95,0,0,0,0,0,0,0
2070,#65f0a5,settled,1,17,17,1326.03,2.17679,8331.66,0,0,0,0,0,0,0
2071,#e192cc,settled,1,37,31,1325.24,2.46849,8326.76,0,0,0,0,0,0,0
2072,#aae73f,settled,1,22,20,1328.57,3.65667,8347.63,0,0,0,12,12,0,0
2073,#728966,settled,1,49,35,1329.25,1.58171,8351.9,0,0,0,40,40,0,0
2074,#eede8d,settled,1,11,12,1336.88,2.20738,8399.88,0,0,0,0,0,0,0
2075,#b780b4,settled,1,17,16,1334.48,1.90939,8384.78,0,0,0,0,0,0,0
2076,#80d6db,settled,1,8,9,1336.5,1.45111,8397.48,0,0,0,0,0,0,0
2077,#48784f,settled,1,26,25,1323.8,6.33184,8317.69,0,0,0,0,0,0,0
2078,#c4cd75,settled,1,50,39,1389.58,3.01799,8731.01,0,0,0,50,50,0,0
2079,#8d6f9c,settled,1,20,17,1387.84,2.61702,8720.06,0,0,0,22,22,0,0
2080,#56c4c3,settled,1,27,25,1279.55,3.54866,8039.65,0,0,0,293,293,0,0
2081,#d266ea,settled,1,196,113,1262.67,6.01059,7933.59,0,0,0,28,28,0,0
2082,#9abb5d,settled,1,56,38,1261.13,5.39075,7923.94,0,0,0,28,28,0,0
2083,#635d85,settled,1,77,50,1315.06,4.33016,8262.79,0,0,0,943,943,0,0
2084,#dfb2ab,settled,1,52,37,1231.5,0.941748,7737.75,0,0,0,0,0,0,0
2085,#a854d2,settled,1,64,50,1321.31,5.38866,8302.03,0,0,0,164,164,0,0
2086,#70aa46,settled,1,174,112,1321.21,5.96342,8301.43,0,0,0,1845,1845,0,0
2087,#ec4b6d,settled,1,40,30,1321.77,2.01361,8304.93,0,0,0,91,91,0,0
2088,#b5a193,settled,1,221,131,1294.12,4.97704,8131.23,0,0,0,808,808,0,0
2089,#7e43ba,settled,1,14,13,1292.93,1.57058,8123.69,0,0,0,48,48,0,0
2090,#4698e1,settled,1,30,24,1300.94,1.28357,8174.07,0,0,0,285,285,0,0
2091,#c2ed54,settled,1,35,30,1297.7,4.46158,8153.68,0,0,0,330,330,0,0
2092,#8b8f7b,settled,1,75,50,1288.67,9.97513,8096.98,0,0,0,1356,1356,0,0
2093,#54e4a2,settled,1,40,31,1302.46,3.65377,8183.62,0,0,0,526,526,0,0
2094,#cf86c9,settled,1,44,36,1319.04,3.4946,8287.74,0,0,0,407,407,0,0
2095,#98dbf0,settled,1,159,103,1308.86,8.14236,8223.82,0,0,0,647,647,0,0
2096,#617e64,settled,1,13,12,1315.6,2.02077,8266.15,0,0,0,56,56,0,0
2097,#ddd28a,settled,1,116,76,1324.6,5.80284,8322.69,0,0,0,43,43,0,0
2098,#a574b1,settled,1,34,26,1327.27,3.36947,8339.49,0,0,0,43,43,0,0
2099,#6ecad8,settled,1,18,18,1343.21,1.78379,8439.63,0,0,0,0,0,0,0
2100,#ea6b4c,settled,1,31,25,1201.41,5.04452,7548.71,0,0,0,0,0,0,0
2101,#b3c172,settled,1,72,50,1215.96,6.71704,7640.12,0,0,0,0,0,0,0
2102,#7b639a,settled,1,7,8,1227.1,1.84374,7710.12,0,0,0,0,0,0,0
2103,#44b8c0,settled,1,44,32,1230.26,3.64143,7729.97,0,0,0,0,0,0,0
2104,#c05ae7,settled,1,76,50,1203.91,14.3874,7564.36,0,0,0,263,263,0,0
2105,#89af5b,settled,1,53,38,1235.1,0.552491,7760.34,0,0,0,0,0,0,0
2106,#515182,settled,1,135,85,1232.51,2.76217,7744.11,0,0,0,263,263,0,0
2107,#cda6a8,settled,1,35,26,1200.58,1.87253,7543.47,0,0,0,0,0,0,0
2108,#9648cf,settled,1,75,50,1258.03,9.09575,7904.41,0,0,0,0,0,0,0
2109,#5f9e43,settled,1,85,58,1260.46,5.23707,7919.69,0,0,0,31,31,0,0
2110,#db3f6a,settled,1,111,67,1260.23,4.25442,7918.23,0,0,0,100,100,0,0
2111,#a39590,settled,1,38,31,1262.3,4.57963,7931.27,0,0,0,69,69,0,0
2112,#6ceab7,settled,1,21,18,1250.2,3.40584,7855.27,0,0,0,0,0,0,0
2113,#e88cde,settled,1,8,9,1252.59,1.38167,7870.23,0,0,0,0,0,0,0
2114,#b1e151,settled,1,23,19,1267.25,3.16141,7962.39,0,0,0,40,40,0,0
2115,#798379,settled,1,21,17,1537.56,3.52897,9660.77,0,0,0,0,0,0,0
2116,#42d99f,settled,1,74,50,1546.62,5.55207,9717.68,0,0,0,344,344,0,0
2117,#be7ac6,settled,1,24,23,1537.45,2.46444,9660.1,0,0,0,0,0,0,0
2118,#87cfed,settled,1,41,38,1532.61,6.75836,9629.66,0,0,0,232,232,0,0
2119,#4f7261,settled,1,16,16,1535.63,1.91697,9648.67,0,0,0,0,0,0,0
2120,#cbc687,settled,1,45,32,1534.66,1.94713,9642.55,0,0,0,0,0,0,0
2121,#9469af,settled,1,47,33,1551.28,3.72178,9746.97,0,0,0,0,0,0,0
2122,#5dbed5,settled,1,44,44,1590.02,41.7205,9990.37,0,0,0,596,596,0,0
2123,#d95f49,settled,1,38,34,1609.37,23.1952,10112,0,0,0,211,211,0,0
2124,#a1b570,settled,2,25,28,1601.26,20.8251,10061,0,0,0,22,22,0,0
2125,#6a5797,settled,1,104,67,1597.1,4.83381,10034.8,0,0,0,128,128,0,0
2126,#e6acbd,settled,1,17,18,1604.88,3.91935,10083.8,0,0,0,0,0,0,0
2127,#af4ee4,settled,2,149,100,1596.14,9.04121,10028.8,0,0,0,128,128,0,0
2128,#77a358,settled,1,61,46,1566.94,12.3318,9845.35,0,0,0,0,0,0,0
2129,#40467f,settled,2,345,216,1556.48,3.71331,9779.67,0,0,0,0,0,23,0
2130,#bc9aa5,settled,1,74,49,1534.68,1.77228,9642.7,0,0,0,0,0,0,0
2131,#85f0cc,settled,1,65,46,1409.33,2.3724,8855.06,0,0,0,0,0,0,0
2132,#4d9240,settled,1,200,123,1451.95,8.57839,9122.85,0,0,0,0,0,0,0
2133,#c9e766,settled,1,94,71,1447,2.94213,9091.79,0,0,0,0,0,0,0
2134,#92898e,settled,1,14,15,1444.86,3.23221,9078.33,0,0,0,0,0,0,0
2135,#5bdeb4,settled,1,65,45,1469.27,3.17079,9231.72,0,0,0,0,0,0,0
2136,#d680db,settled,1,60,42,1471.47,3.72936,9245.53,0,0,0,0,0,0,0
2137,#9fd54f,settled,1,44,39,1473.76,4.65851,9259.91,0,0,0,49,49,0,0
2138,#687776,settled,1,74,50,1432.08,3.12524,8998.04,0,0,0,0,0,0,0
2139,#e4cc9c,settled,1,233,147,1531.64,4.59541,9623.55,0,0,0,856,856,0,0
2140,#ac6ec4,settled,1,67,48,1466.88,1.99989,9216.71,0,0,0,0,0,0,0
2141,#75c4ea,settled,1,18,17,1369.08,2.51002,8602.19,0,0,0,176,176,0,0
2142,#f1655e,settled,1,31,27,1426.01,3.38238,8959.87,0,0,0,0,0,0,0
2143,#baba85,settled,1,87,66,1197.83,3.2478,7526.17,0,0,0,0,0,0,0
2144,#825dac,settled,1,18,16,1222.24,2.5592,7679.56,0,0,0,274,274,0,0
2145,#4bb2d2,settled,1,70,48,1270.94,8.39318,7985.56,0,0,0,1731,1731,0,0
2146,#c75446,settled,1,34,29,1271.09,3.1577,7986.5,0,0,0,556,556,0,0
2147,#90a96d,settled,1,7,8,1272.27,1.13095,7993.89,0,0,0,112,112,0,0
2148,#584b94,settled,2,93,64,1193.33,5.51265,7497.94,0,0,0,0,0,0,0
2149,#d4a0ba,settled,1,17,15,1155.22,1.93387,7258.44,0,0,0,0,0,0,0
2150,#9d42e2,settled,1,49,42,1161.25,6.34371,7296.36,0,0,0,0,0,0,0
2151,#669755,settled,1,22,17,1166.52,2.84232,7329.44,0,0,0,25,25,0,0
2152,#e2ec7b,settled,2,120,97,1173.32,16.0829,7372.17,0,0,0,0,0,0,0
2153,#aa8ea3,settled,1,76,50,1171.36,6.26146,7359.88,0,0,0,0,0,0,0
2154,#73e4c9,settled,1,13,12,1182.04,2.40772,7426.96,0,0,0,0,0,0,0
2155,#ef85f0,settled,1,97,64,1186.49,4.56392,7454.94,0,0,0,0,0,0,0
2156,#b8db64,settled,1,99,64,1190.66,2.69636,7481.14,0,0,0,0,0,0,0
2157,#807d8b,settled,1,73,50,1206.13,10.8286,7578.32,0,0,0,24,24,0,0
2158,#49d2b1,settled,1,18,18,1195.73,1.71582,7513.01,0,0,0,24,24,0,0
2159,#c574d9,settled,1,29,23,1221.41,1.5484,7674.33,0,0,0,0,0,0,0
2160,#8ec94c,settled,1,11,12,1236.83,1.38298,7771.25,0,0,0,15,15,0,0
2161,#566b73,settled,1,27,24,1238.15,2.5613,7779.51,0,0,0,27,27,0,0
2162,#d2c09a,settled,1,22,20,1126.59,4.34423,7078.57,0,0,0,0,0,0,0
2163,#9b62c1,settled,1,82,53,1116.7,3.69938,7016.42,0,0,0,0,0,0,0
2164,#64b8e7,settled,1,41,30,1105.96,4.84663,6948.97,0,0,0,0,0,0,0
2165,#e0595b,settled,1,72,50,1129.75,5.82299,7098.42,0,0,0,0,0,0,0
2166,#a8af82,settled,1,160,93,1116.95,4.70054,7018.03,0,0,0,0,0,0,0
2167,#7151a9,settled,1,17,18,1116.99,1.94527,7018.25,0,0,0,0,0,0,0
2168,#eda5cf,settled,1,37,30,1115.88,1.3473,7011.26,0,0,0,0,0,0,0
2169,#b64843,settled,1,11,12,1129.08,5.19364,7094.22,0,0,0,0,0,0,0
2170,#7e9d6a,settled,1,9,11,1137.51,4.02189,7147.2,0,0,0,0,0,0,0
2171,#473f91,settled,1,18,16,1137.01,2.47205,7144.06,0,0,0,0,0,0,0
2172,#c394b8,settled,1,68,47,1171.34,2.90375,7359.76,0,0,0,0,0,0,0
2173,#8ce9de,settled,1,10,11,1051.93,1.26297,6609.47,0,0,0,0,0,0,0
2174,#548c52,settled,1,54,45,1053.66,3.021,6620.35,0,0,0,0,0,0,0
2175,#d0e079,settled,1,71,50,1098.91,29.6522,6904.64,0,0,0,0,0,0,0
2176,#9982a0,settled,1,19,18,1063.72,2.60166,6683.52,0,0,0,0,0,0,0
2177,#62d8c6,settled,1,22,19,1064.95,1.44739,6691.27,0,0,0,0,0,0,0
2178,#dd79ee,settled,1,37,27,1063.86,2.2437,6684.44,0,0,0,0,0,0,0
2179,#a6cf61,settled,1,13,14,1479.3,0.361384,9294.72,0,0,0,0,0,0,0
2180,#6f7188,settled,1,77,54,1450.09,2.7338,9111.18,0,0,0,0,0,0,0
2181,#ebc6af,settled,1,20,19,1465.78,4.60969,9209.74,0,0,0,0,0,0,0
2182,#b368d6,settled,1,38,30,1468.17,7.74886,9224.77,0,0,0,0,0,0,0
2183,#7cbd49,settled,1,10,11,1492.13,1.1467,9375.32,0,0,0,0,0,0,0
2184,#455f70,settled,1,53,50,1558.25,6.98684,9790.75,0,0,0,0,0,0,0
2185,#c1b497,settled,1,43,45,1552.31,14.1464,9753.43,0,0,0,0,0,0,0
2186,#8956be,settled,1,31,28,1552.59,4.74334,9755.24,0,0,0,0,0,0,0
2187,#52ace4,settled,1,25,22,1555.9,2.94015,9776.02,0,0,0,0,0,0,0
2188,#ce4d58,settled,1,353,206,1394.96,1.26327,8764.8,0,0,0,0,0,0,0
2189,#97a37f,settled,1,19,18,1441.26,3.65632,9055.71,0,0,0,15,15,0,0
2190,#5f45a6,settled,1,58,40,1441.77,4.59231,9058.94,0,0,0,15,15,0,0
2191,#db9acd,settled,1,13,15,1441.18,12.377,9055.22,0,0,0,0,0,0,0
2192,#a4ef40,settled,1,37,30,1431.1,13.2695,8991.86,0,0,0,49,49,0,0
2193,#6d9167,settled,1,68,50,1430.25,9.82566,8986.53,0,0,0,113,113,0,0
2194,#e9e68e,settled,1,79,50,1420.62,10.9102,8926.01,0,0,0,113,113,0,0
2195,#b188b5,settled,1,29,23,1427.97,2.62339,8972.21,0,0,0,0,0,0,0
2196,#7adddb,settled,1,98,67,1427.77,3.56757,8970.92,0,0,0,53,53,0,0
2197,#43804f,settled,1,32,27,1426.12,1.93249,8960.56,0,0,0,53,53,0,0
2198,#bfd476,settled,1,39,30,1375.88,3.75079,8644.93,0,0,0,0,0,0,0
2199,#87779d,settled,1,18,17,1266.37,2.07604,7956.85,0,0,0,231,231,0,0
2200,#50ccc4,settled,1,22,18,1276.2,1.3399,8018.63,0,0,0,0,0,0,0
2201,#cc6deb,settled,1,75,50,1279.24,4.12129,8037.69,0,0,0,1267,1267,0,0
2202,#95c35e,settled,1,77,49,1274.46,3.0523,8007.69,0,0,0,929,929,0,0
2203,#5d6585,settled,1,27,23,1264.32,1.20296,7943.96,0,0,0,354,354,0,0
2204,#d9baac,settled,1,16,17,1259.24,1.47752,7912.05,0,0,0,0,0,0,0
2205,#a25cd3,settled,1,209,123,1292.25,5.37115,8119.48,0,0,0,2794,2794,0,0
2206,#6bb146,settled,1,74,50,1294.52,5.34296,8133.74,0,0,0,1240,1240,0,0
2207,#e7536d,settled,1,38,29,1299.55,2.78259,8165.29,0,0,0,335,335,0,0
2208,#afa894,settled,1,17,15,1308.3,2.69093,8220.28,0,0,0,132,132,0,0
2209,#784abb,settled,1,74,50,1317.26,3.51513,8276.57,0,0,0,718,718,0,0
2210,#41a0e2,settled,1,8,9,1317.41,1.43129,8277.54,0,0,0,0,0,0,0
2211,#bd4156,settled,1,23,21,1304.93,2.06218,8199.12,0,0,0,116,116,0,0
2212,#85977c,settled,1,36,26,1306.13,2.67769,8206.67,0,0,0,185,185,0,0
2213,#4eeca3,settled,1,76,50,1243.52,13.8263,7813.25,0,0,0,2356,2356,0,0
2214,#ca8eca,settled,1,72,46,1237.24,3.52652,7773.82,0,0,0,1068,1068,0,0
2215,#93e3f0,settled,1,13,12,1241.48,1.97121,7800.44,0,0,0,0,0,0,0
2216,#5b8564,settled,1,30,24,1357.03,5.90095,8526.46,0,0,0,0,0,0,0
2217,#d7da8b,settled,1,14,12,1125.23,2.33495,7070.03,0,0,0,0,0,0,0
2218,#a07cb2,settled,1,39,34,1150.26,1.64673,7227.32,0,0,0,0,0,0,0
2219,#69d2d9,settled,1,72,50,1154.24,5.81441,7252.33,0,0,0,0,0,0,0
2220,#e4734d,settled,1,95,64,1174.32,7.18356,7378.45,0,0,0,0,0,0,0
2221,#adc873,settled,1,96,62,1173.13,5.77052,7370.99,0,0,0,0,0,0,0
2222,#766b9a,settled,1,177,114,1175.67,4.32464,7386.96,0,0,0,0,0,0,0
2223,#f2bfc1,settled,1,22,20,1178.26,1.9839,7403.24,0,0,0,0,0,0,0
2224,#ba62e8,settled,1,15,14,1178.38,1.67293,7404.01,0,0,0,0,0,0,0
2225,#83b75b,settled,1,23,19,1177.17,2.49787,7396.38,0,0,0,0,0,0,0
2226,#4c5982,settled,1,71,49,1184.67,8.27258,7443.47,0,0,0,0,0,0,0
2227,#c8aea9,settled,1,70,50,1175.17,12.325,7383.81,0,0,0,0,0,0,0
2228,#9050d0,settled,1,25,22,1242.23,0.451932,7805.19,0,0,0,211,211,0,0
2229,#59a543,settled,1,218,125,1260.67,1.57162,7921.05,0,0,0,2092,2092,0,0
2230,#d5476b,settled,1,35,27,1136.15,1.29839,7138.63,0,0,0,0,0,0,0
2231,#9e9c91,settled,1,15,15,1150.06,2.90762,7226.05,0,0,0,0,0,0,0
2232,#66f2b8,settled,1,11,11,1140.54,1.03294,7166.23,0,0,0,0,0,0,0
2233,#e293df,settled,1,26,23,1109.13,1.74557,6968.88,0,0,0,0,0,0,0
2234,#abe952,settled,1,108,75,1091.23,6.68384,6856.38,0,0,0,0,0,0,0
2235,#748b79,settled,1,25,23,1071.91,2.61966,6734.98,0,0,0,0,0,0,0
2236,#f0e0a0,settled,1,19,18,1071.74,1.45491,6733.96,0,0,0,0,0,0,0
2237,#b882c7,settled,1,44,30,1073.18,3.66595,6743.01,0,0,0,61,61,0,0
2238,#81d7ee,settled,1,19,18,1073.26,2.05111,6743.5,0,0,0,61,61,0,0
2239,#4a7962,settled,1,7,11,1067,1.80429,6704.15,0,0,0,0,0,0,0
2240,#c6ce88,settled,1,15,15,1067.62,2.05817,6708.08,0,0,0,0,0,0,0
2241,#8e70af,settled,1,24,21,1099.71,4.46875,6909.67,0,0,0,0,0,0,0
2242,#57c6d6,settled,1,34,29,1047.63,2.60285,6582.42,0,0,0,52,52,0,0
2243,#d3674a,settled,1,336,189,1060.11,8.34592,6660.89,0,0,0,18,18,0,0
2244,#9cbd70,settled,1,32,29,1052.78,3.50866,6614.8,0,0,0,9,9,0,0
2245,#645f97,settled,1,7,9,1058.62,2.47384,6651.49,0,0,0,0,0,0,0
2246,#e0b3be,settled,1,66,46,1056.99,5.24525,6641.27,0,0,0,18,18,0,0
2247,#a956e5,settled,1,23,18,1049.94,3.18915,6596.96,0,0,0,52,52,0,0
2248,#72ab58,settled,1,27,23,1051.91,2.29119,6609.36,0,0,0,0,0,0,0
2249,#ee4d80,settled,1,16,14,1056.45,1.51347,6637.87,0,0,0,0,0,0,0
2250,#b6a2a6,settled,1,20,20,1049.76,2.57735,6595.83,0,0,0,9,9,0,0
2251,#7f44cd,settled,1,194,114,1040.66,8.89421,6538.65,0,0,0,0,0,0,0
2252,#489a41,settled,1,18,18,1048.67,2.63915,6589.02,0,0,0,0,0,0,0
2253,#c4ee67,settled,1,70,50,1057.57,3.39873,6644.93,0,0,0,0,0,0,0
2254,#8c908e,settled,1,11,12,1047.26,2.34006,6580.13,0,0,0,0,0,0,0
2255,#55e6b5,settled,1,28,24,982.933,3.59249,6175.95,0,0,0,0,0,0,0
2256,#d187dc,settled,1,23,24,982.894,6.91307,6175.7,0,0,0,0,0,0,0
2257,#9add4f,settled,1,18,15,995.125,2.21242,6252.55,0,0,0,0,0,0,0
2258,#627f77,settled,1,25,21,1007.03,2.97765,6327.39,0,0,0,0,0,0,0
2259,#ded49d,settled,1,72,50,1026.74,4.88851,6451.22,0,0,0,0,0,0,0
2260,#a776c4,settled,1,55,40,996.065,9.06796,6258.46,0,0,0,0,0,0,0
2261,#70cbeb,settled,1,70,48,955.72,16.7204,6004.97,0,0,0,0,0,0,0
2262,#eb6d5f,settled,1,75,50,933.534,16.3269,5865.57,0,0,0,0,0,0,0
2263,#b4c285,settled,1,76,50,956.341,11.9104,6008.87,0,0,0,0,0,0,0
2264,#7d64ac,settled,1,36,28,958.106,3.86829,6019.96,0,0,0,0,0,0,0
2265,#46bad3,settled,1,76,50,1122.26,11.2453,7051.36,0,0,0,140,140,0,0
2266,#c15b47,settled,1,25,22,1404.36,3.26194,8823.88,0,0,0,0,0,0,0
2267,#8ab16d,settled,1,17,16,1477.64,1.4162,9284.31,0,0,0,0,0,0,0
2268,#535395,settled,1,15,14,1477,1.72411,9280.28,0,0,0,0,0,0,0
2269,#cfa8bb,settled,1,175,112,1502.26,5.46147,9438.96,0,0,0,0,0,0,0
2270,#974ae2,settled,1,122,80,1287.94,6.06016,8092.36,0,0,0,1171,1171,0,0
2271,#609f56,settled,1,13,16,1288.28,6.08494,8094.53,0,0,0,144,144,0,0
2272,#dc417d,settled,1,51,38,1286.6,1.63755,8083.98,0,0,0,719,719,0,0
2273,#a596a3,settled,1,28,25,1291.97,2.06776,8117.67,0,0,0,383,383,0,0
2274,#6debca,settled,1,18,18,1312.92,2.05909,8249.33,0,0,0,292,292,0,0
2275,#e98df1,settled,1,30,24,1170.36,2.75302,7353.58,0,0,0,0,0,0,0
2276,#b2e264,settled,1,10,11,1175.31,1.53981,7384.67,0,0,0,0,0,0,0
2277,#7b858c,settled,1,26,23,1201.69,0.959671,7550.43,0,0,0,0,0,0,0
2278,#43dab2,settled,1,21,19,1199.24,3.29928,7535.02,0,0,0,0,0,0,0
2279,#bf7bd9,settled,1,7,9,1215.3,1.11382,7635.96,0,0,0,0,0,0,0
2280,#88d14d,settled,1,20,18,1217.09,1.53475,7647.21,0,0,0,0,0,0,0
2281,#517374,settled,1,23,23,1218.33,1.57547,7654.99,0,0,0,0,0,0,0
2282,#cdc89a,settled,1,39,30,1219.95,2.16376,7665.16,0,0,0,0,0,0,0
2283,#956ac1,settled,1,8,10,1141.16,1.18365,7170.11,0,0,0,0,0,0,0
2284,#5ebfe8,settled,1,152,89,1167.83,4.3113,7337.68,0,0,0,0,0,0,0
2285,#da615c,settled,1,80,57,1178.1,5.83818,7402.19,0,0,0,32,32,0,0
2286,#a3b682,settled,1,32,26,1140.75,2.72334,7167.54,0,0,0,0,0,0,0
2287,#6b58aa,settled,1,21,18,1116.98,1.1959,7018.19,0,0,0,0,0,0,0
2288,#e7add0,settled,1,48,34,1132.01,2.74085,7112.61,0,0,0,0,0,0,0
2289,#b04f44,settled,1,21,21,1110.95,2.4805,6980.33,0,0,0,0,0,0,0
2290,#79a56b,settled,1,36,28,1063.45,1.79826,6681.87,0,0,0,3,3,0,0
2291,#414792,settled,1,152,91,1060.51,6.02293,6663.36,0,0,0,86,86,0,0
2292,#bd9cb8,settled,1,11,12,1059.48,2.14817,6656.92,0,0,0,11,11,0,0
2293,#86f1df,settled,1,61,43,1057.88,3.39018,6646.87,0,0,0,72,72,0,0
2294,#4f9353,settled,1,72,50,1076,17.7814,6760.7,0,0,0,99,99,0,0
2295,#cbe879,settled,1,65,48,1085.4,9.14857,6819.75,0,0,0,67,67,0,0
2296,#938aa1,settled,1,22,20,1049.29,4.18009,6592.89,0,0,0,0,0,0,0
2297,#5ce0c7,settled,1,31,24,1023.42,3.97727,6430.33,0,0,0,0,0,0,0
2298,#d881ee,settled,1,7,9,1033.01,3.92797,6490.61,0,0,0,0,0,0,0
2299,#a1d662,settled,1,10,11,1032.1,1.81975,6484.88,0,0,0,0,0,0,0
2300,#697989,settled,1,20,19,1051.8,1.25299,6608.64,0,0,0,0,0,0,0
2301,#e5cdaf,settled,1,251,144,1029.4,5.23399,6467.92,0,0,0,0,0,0,0
2302,#ae70d6,settled,1,34,29,925.88,2.49612,5817.47,0,0,0,0,0,0,0
2303,#77c54a,settled,1,18,17,939.632,2.60756,5903.88,0,0,0,0,0,0,0
2304,#3f6771,settled,1,16,16,939.009,1.42525,5899.97,0,0,0,0,0,0,0
2305,#bbbc97,settled,1,373,209,943.244,5.8578,5926.58,0,0,0,0,0,0,0
2306,#845ebf,settled,1,18,16,944.462,1.2685,5934.23,0,0,0,0,0,0,0
2307,#4db3e5,settled,1,18,15,920.777,1.45879,5785.41,0,0,0,0,0,0,0
2308,#c85559,settled,1,17,15,940.095,1.44691,5906.79,0,0,0,0,0,0,0
2309,#91aa80,settled,1,32,26,947.32,2.55376,5952.19,0,0,0,0,0,0,0
2310,#5a4da7,settled,2,91,65,850.995,4.82371,5346.96,0,0,0,0,0,30,0
2311,#d6a1cd,settled,1,22,26,981.751,7.12353,6168.52,0,0,0,0,0,0,0
2312,#9e4341,settled,1,14,13,983.324,3.28673,6178.41,0,0,0,0,0,0,0
2313,#679968,settled,2,148,100,805.68,6.12238,5062.24,0,0,0,0,0,0,0
2314,#e3ee8e,settled,1,13,13,1338.85,1.8123,8412.23,0,0,0,0,0,0,0
2315,#ac90b6,settled,1,20,17,1320.73,1.55446,8298.37,0,0,0,271,271,0,0
2316,#74e5dc,settled,1,12,11,1343.52,1.63944,8441.59,0,0,0,0,0,0,0
2317,#f08750,settled,1,7,8,1444.36,1.46414,9075.16,0,0,0,0,0,0,0
2318,#b9dc77,settled,1,73,63,1423.05,2.26591,8941.31,0,0,0,290,290,0,0
2319,#827e9e,settled,1,70,49,1417.17,17.6885,8904.36,0,0,0,594,594,0,0
2320,#4ad4c4,settled,1,65,49,1386.24,4.97485,8709.99,0,0,0,0,0,0,0
2321,#c675eb,settled,1,28,22,1299.57,2.31522,8165.46,0,0,0,494,494,0,0
2322,#8fcb5f,settled,1,25,20,1291.03,2.45106,8111.8,0,0,0,447,447,0,0
2323,#586d86,settled,1,14,13,1294.2,0.988646,8131.69,0,0,0,332,332,0,0
2324,#d4c1ac,settled,1,12,14,1293.48,0.57577,8127.17,0,0,0,235,235,0,0
2325,#9c64d4,settled,1,37,31,1221.06,2.1733,7672.15,0,0,0,0,0,0,0
2326,#65b947,settled,1,59,46,1225.42,3.46403,7699.54,0,0,0,0,0,0,0
2327,#e15b6e,settled,1,10,10,1231.92,1.5531,7740.38,0,0,0,0,0,0,0
2328,#aab095,settled,1,35,31,1234.38,2.95048,7755.85,0,0,0,0,0,0,0
2329,#7252bc,settled,1,72,49,1140.24,8.21794,7164.36,0,0,0,0,0,0,0
2330,#eea7e2,settled,1,74,50,1116.61,5.05554,7015.86,0,0,0,10,10,0,0
2331,#b74956,settled,1,48,35,1115.99,4.07508,7011.95,0,0,0,10,10,0,0
2332,#809e7d,settled,1,12,13,1115.44,2.60789,7008.5,0,0,0,0,0,0,0
2333,#4841a4,settled,1,21,19,1109.87,4.64242,6973.5,0,0,0,21,21,0,0
2334,#c495cb,settled,1,74,52,1105.56,4.98213,6946.45,0,0,0,0,0,0,0
2335,#8debf1,settled,1,31,25,1108.93,3.9123,6967.61,0,0,0,21,21,0,0
2336,#568d65,settled,1,23,19,1102.39,3.94762,6926.52,0,0,0,0,0,0,0
